sample_id,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp,pig,all_quality,consumption,fuel_rate,coke_rate
R2S2_TRAIN_21C381FEE55A,4245.537461,394.139367,382.683992,14163.053791,1193.085571,42.437500,26.015911,47.075217,220.006527,56.151947,108.391166,164.543114,26.073793,123.549966,290.118241,176.933938,34.212367,56.303687,1.670784,528.173262,342.870114
R2S2_TRAIN_0AEC2BF98F87,4068.624585,390.821423,381.008739,9213.417265,1185.241235,43.562500,10.568366,48.507543,220.001787,53.352507,104.167830,157.520337,26.255431,140.214984,288.589462,202.645053,34.484684,57.164838,1.666790,509.866450,324.232974
R2S2_TRAIN_E011399A1A3C,4125.643411,389.596831,379.244624,13808.333442,1171.095637,40.939607,13.804606,47.783260,219.938914,47.120431,108.815054,155.935485,25.989282,154.123790,287.290104,140.293036,34.290288,56.885726,1.662100,522.830059,326.557075
R2S2_TRAIN_AF686F8F7B7B,4272.395931,403.023682,389.299631,13697.704918,1185.984687,41.875000,6.761693,47.290569,219.963199,45.815807,125.550017,171.365824,24.652215,134.132699,291.901867,156.536246,34.499121,57.390476,1.659765,505.515245,318.949570
R2S2_TRAIN_13CA28AD84DB,4015.659927,385.894190,367.351634,8230.997223,1194.585432,40.000000,21.020533,48.887075,214.398357,49.143514,114.353261,163.496776,24.833375,150.321404,283.859397,199.125433,30.646452,57.510108,1.659300,509.959468,329.095493
R2S2_TRAIN_0786E050BDE3,4143.327357,391.676143,383.088340,8130.310455,1199.800443,38.909107,26.108894,47.922819,206.738248,49.656589,115.242236,164.898825,25.185689,194.239572,288.610953,221.150442,31.370089,57.314584,1.660400,508.403972,321.337018
R2S2_TRAIN_42A6CDEC9929,4061.213030,391.756282,378.201888,8149.704031,1186.288680,41.500000,5.079754,48.340498,219.955254,49.958029,108.129476,158.087505,25.479819,158.996008,287.470280,202.846466,31.486170,57.234663,1.663121,495.823281,308.005414
R2S2_TRAIN_0A053B1625C8,4090.757107,392.663963,381.392659,13807.799248,1178.378131,44.270282,21.594214,47.296686,219.917731,49.161325,113.116022,162.277346,23.972185,140.736132,282.109765,234.650475,33.143883,57.547936,1.654503,522.817765,333.317272
R2S2_TRAIN_4C3714A099EF,4108.995464,387.370891,379.405155,7511.151052,1186.015258,41.109429,8.024311,48.528921,210.934507,53.395292,110.943074,164.338366,25.045181,150.314262,284.353426,216.063924,31.231891,57.444808,1.658459,494.893346,311.457400
R2S2_TRAIN_7D9572EE936A,4291.450537,391.148980,383.966462,10683.614143,1192.686424,41.687500,3.765571,47.162101,215.974849,58.343172,106.212485,164.555656,26.197271,135.357751,295.973619,203.141014,34.439964,57.269161,1.661720,498.662864,318.599167
R2S2_TRAIN_EB86636C75E5,3805.648419,387.328584,375.144865,5128.210881,1199.829343,36.505091,12.577831,49.939719,219.975061,57.885752,97.578085,155.463837,24.387549,163.356368,279.764238,234.225150,31.097311,57.548381,1.657000,499.566158,316.162752
R2S2_TRAIN_EB300BEEE4B4,4101.825294,399.591802,386.432146,10889.722691,1187.396043,41.812500,14.856787,48.390941,219.973609,49.457098,106.832224,156.289322,24.427421,151.092275,285.654085,229.093872,32.069248,57.239129,1.669412,507.030050,324.372831
R2S2_TRAIN_0C719B1FF2F3,4252.429565,394.173732,383.526937,12778.296658,1200.654956,43.522403,20.409425,46.977723,219.988806,55.833989,97.920029,153.754018,26.263655,153.289945,293.871208,221.567454,34.402846,57.208839,1.665006,514.150812,337.399351
R2S2_TRAIN_B9505692E956,4185.189396,397.295857,389.814000,6832.213675,1193.455175,41.875000,20.325246,49.179659,215.960870,57.322297,108.255408,165.577705,24.682478,191.540673,288.626881,216.571053,32.359707,57.640816,1.652400,504.014547,324.276591
R2S2_TRAIN_FD9F7D5F78E7,4085.813152,397.250280,387.400322,6327.534403,1184.520211,37.641080,3.856571,48.944598,220.018708,52.558796,112.195983,164.754779,24.350078,180.644734,282.613208,202.189718,31.192003,57.147285,1.659100,510.894955,315.030337
R2S2_TRAIN_E4C5075AD2C5,4064.012408,401.639304,390.718232,10172.129148,1184.210475,40.875000,26.802020,48.363121,210.021569,50.335156,116.763351,167.098506,23.941889,190.393815,268.212607,239.521723,34.397448,57.577242,1.659204,517.995699,326.881090
R2S2_TRAIN_1424A796CFA7,4140.556589,396.298984,384.536718,7250.938018,1184.580629,41.875000,12.997548,48.369659,219.935893,53.497824,119.866245,173.364069,24.136234,168.647746,284.042906,222.760897,31.023081,57.265356,1.665131,502.534210,324.824023
R2S2_TRAIN_6CD8231293E3,4191.710933,396.361086,384.821798,12163.849159,1183.354800,43.654019,5.334646,49.248023,219.967194,49.012875,115.144162,164.157037,25.064549,120.283385,287.626345,176.126822,31.369273,57.371762,1.666967,493.076025,306.129104
R2S2_TRAIN_193027F3B0E3,3972.504841,374.291268,370.041912,7233.093421,1188.619226,35.915198,13.714756,48.427557,218.473523,47.438745,110.239987,157.678732,24.805735,178.360181,283.351208,216.247514,31.271743,57.383950,1.654100,506.343734,320.289536
R2S2_TRAIN_EFA9E53DBB7D,4164.399521,393.220080,382.939158,13123.399087,1183.099865,41.500000,16.315172,48.129056,219.975411,53.104155,108.859471,161.963626,25.737533,125.459965,284.657152,221.058143,34.573123,57.512329,1.654797,505.526706,321.003208
R2S2_TRAIN_6E92CF4BB529,4155.303368,398.359190,386.997977,12927.291395,1183.561885,40.500000,24.558409,47.284399,219.988094,49.440431,118.741338,168.181768,24.288801,175.511311,277.842529,200.603987,32.598662,57.127189,1.664700,531.419587,326.842023
R2S2_TRAIN_F2F82FB6F996,4220.853197,393.635246,384.560069,12989.260201,1186.885475,46.000000,10.704911,48.649795,219.977573,54.821713,107.756842,162.578556,25.723921,120.283385,290.191749,169.965739,35.102170,57.241330,1.664810,504.249851,317.279806
R2S2_TRAIN_95618F195566,4273.520249,396.300538,382.883442,14729.636550,1186.888259,44.937500,10.195991,48.493140,219.972817,49.147868,104.988527,154.136395,27.078516,135.432398,297.161444,172.464950,34.486892,57.281042,1.658500,506.777937,310.303065
R2S2_TRAIN_B9A41BF3C3E8,4288.958629,398.004627,391.213239,12805.276839,1200.068634,46.786113,14.253866,49.835357,220.039585,55.424464,119.951289,175.375753,25.220515,146.629717,292.143586,215.485494,34.523160,57.693283,1.649838,496.469252,309.069767
R2S2_TRAIN_EA4BE3C10BB0,4084.604874,393.529223,381.718883,10436.359469,1193.245550,41.625000,15.467847,48.079290,219.995598,48.600468,105.553058,154.153526,25.792842,137.213761,280.252304,207.577200,34.504624,57.802494,1.646833,506.294074,331.311046
R2S2_TRAIN_67BA55133378,4090.109678,382.106512,381.319222,9694.123052,1185.344280,41.312500,25.088077,47.471776,219.919154,50.421839,107.191006,157.612845,25.442872,167.635990,285.542650,206.704296,32.522278,57.417130,1.656500,507.413084,315.871941
R2S2_TRAIN_EC2722061E7F,4196.454192,397.777672,386.717012,9274.485048,1185.323998,41.714232,23.957085,47.831078,216.989587,50.016450,115.378785,165.395235,25.833796,168.631936,289.222737,161.429135,32.838399,58.008456,1.642543,504.240262,315.490649
R2S2_TRAIN_A74122DA0D58,4181.839191,386.318526,381.545075,8906.405551,1200.415840,40.941224,6.679956,48.810092,219.923534,55.500861,105.913809,161.414669,26.394067,129.361972,294.005128,191.216395,34.285052,57.721387,1.651384,494.777304,318.419641
R2S2_TRAIN_9C0C6BA30BBA,4111.013096,398.639770,385.847931,8410.328425,1188.221691,39.937500,24.407962,48.406196,220.018076,50.349708,109.532907,159.882615,24.279951,179.514205,282.836499,231.204372,31.999221,57.601453,1.663446,512.983918,324.608827
R2S2_TRAIN_11C3C1715B0D,4233.322837,398.017262,388.418583,10175.607361,1185.760392,45.392161,11.564840,49.179515,219.954715,54.534826,114.869609,169.404435,25.066381,139.359136,287.843836,211.189311,34.354731,57.300068,1.664711,502.065934,317.713795
R2S2_TRAIN_B9B9000FBB36,4037.860245,393.398475,381.924688,7162.828431,1184.738858,40.937500,23.861905,49.310633,219.946518,57.564420,105.292966,162.857386,24.874772,190.896105,279.904084,236.562080,31.341676,57.691144,1.649886,501.375072,310.759983
R2S2_TRAIN_39E42DD90348,4157.980707,383.178291,381.273845,8346.236942,1185.511139,37.373935,22.521315,48.522850,219.945472,54.066772,113.793480,167.860252,25.928369,150.533174,289.311383,215.765557,34.526525,57.430261,1.654313,504.341978,321.172261
R2S2_TRAIN_11E99BFF6992,4170.690777,391.247208,379.088489,10294.148495,1184.868139,37.002451,14.234752,47.299787,214.962023,51.057480,106.734396,157.791876,26.018494,181.591438,288.387383,221.695814,31.526201,56.956565,1.668409,520.466164,343.416114
R2S2_TRAIN_34F211C0A2B6,4151.323052,394.770121,385.722849,9111.834081,1187.099530,41.500000,25.475205,48.427891,219.959440,46.418207,117.626648,164.044855,25.385229,192.228440,288.590731,228.770026,31.046547,57.405642,1.656604,498.371920,318.618347
R2S2_TRAIN_3B2FD0E59D80,3991.461508,388.404513,379.330353,6265.340303,1199.518167,35.326114,11.445433,48.575022,216.682777,56.739385,105.777652,162.517036,24.700975,156.179449,269.051896,224.245619,31.541453,57.300182,1.657600,524.146026,337.758802
R2S2_TRAIN_979D84FF9E61,4167.501235,388.399287,380.494510,9284.917035,1185.489278,41.875000,16.028913,48.103823,217.984387,55.159168,108.172446,163.331614,25.864891,149.619960,287.057973,218.635139,32.820579,57.579935,1.655882,506.102749,321.642004
R2S2_TRAIN_244CD1D9761B,4168.029092,395.036584,378.863568,14325.850257,1187.104280,42.420381,13.497188,48.523676,215.935561,52.477400,107.983280,160.460681,25.836605,149.376523,287.332515,188.262546,35.076200,57.505344,1.646313,505.062252,317.526835
R2S2_TRAIN_63D168099E5A,4228.100907,401.718624,389.418306,8703.218791,1200.137105,39.344489,7.019899,48.702613,219.979372,57.205444,114.196308,171.401752,25.145824,135.092258,290.285531,212.721166,32.083469,57.757758,1.653682,496.178521,313.500437
R2S2_TRAIN_D42200F55234,4124.079130,397.261624,385.809621,6122.182713,1200.490712,39.286142,15.826816,49.292748,219.956153,54.885510,108.426738,163.312248,23.280771,213.942540,276.665370,233.690766,33.867482,57.461610,1.655000,514.825350,333.374498
R2S2_TRAIN_455F93BFDF7F,4053.792645,390.130241,380.697838,13054.430336,1191.900185,41.062500,8.413127,49.132077,219.927467,54.435602,105.017995,159.453596,25.122755,135.808464,285.975692,210.573397,34.273766,57.710936,1.651100,505.178052,321.606219
R2S2_TRAIN_0E92EB885FE5,4187.405882,397.159407,391.176307,13078.212551,1187.648244,44.962055,12.938072,47.804247,219.987174,49.490919,111.633325,161.124244,24.791163,142.529021,288.047780,231.162087,34.354560,57.705400,1.647792,503.026213,309.190997
R2S2_TRAIN_2910EA7AA9F0,4252.895954,393.378917,386.165880,12615.821841,1178.598189,45.124641,8.712459,49.802215,220.002874,52.852272,111.811940,164.664212,25.650158,146.811655,290.878688,197.614279,33.154568,57.239963,1.663611,503.784635,317.474030
R2S2_TRAIN_23EE9101FBF6,4196.407385,392.083046,380.408817,10115.897450,1184.799837,42.000000,14.208001,48.760232,217.998122,50.778756,109.286326,160.065082,25.510848,143.079187,287.629499,209.107315,33.582365,57.317764,1.668490,502.602064,315.286963
R2S2_TRAIN_34A54C30F676,4189.381911,401.715729,389.910161,14168.503194,1172.870430,43.537900,11.852259,48.255838,219.920475,46.703779,125.498920,172.202700,24.270251,164.492183,282.413848,168.144213,34.407235,57.006964,1.655451,516.308266,317.234130
R2S2_TRAIN_DC1E5586FCF0,4127.220882,389.549675,375.784303,8606.527078,1193.361026,39.290709,10.652823,48.537708,219.842466,57.127464,101.552873,158.680337,24.904667,144.182971,283.322274,227.719394,33.077148,57.566803,1.650000,508.447600,319.194818
R2S2_TRAIN_AC51EB7474E9,4099.378144,388.174678,380.723346,7095.320733,1188.274897,41.215465,3.367278,48.509500,220.021464,52.403219,102.538979,154.942199,26.474193,192.875581,291.481729,239.069033,34.482438,57.319586,1.658600,493.447483,310.104311
R2S2_TRAIN_C9908A25B20E,4173.595241,396.290753,385.758732,12983.093960,1184.984134,44.875000,6.599281,48.549186,220.003035,51.946452,107.808258,159.754709,25.009625,122.632402,289.093143,184.423352,34.380536,56.914953,1.666114,512.602102,312.121401
R2S2_TRAIN_3D6C4C2C39C5,4177.691859,388.553662,382.813068,13628.993542,1184.295517,44.102833,8.078525,46.987092,219.972939,45.967729,109.040881,155.008609,26.781701,154.250772,292.825587,197.133320,33.138940,57.297399,1.663123,510.366762,327.216150
R2S2_TRAIN_6B4F56AB3B9B,4198.398424,393.979634,381.117447,4296.352859,1200.649300,41.000000,11.088314,48.871342,220.013449,53.975261,107.009712,160.984973,26.067781,180.896258,294.036442,231.328797,31.226670,57.028191,1.668174,503.644485,312.985336
R2S2_TRAIN_C891D684714A,4087.387498,390.528893,379.393871,8304.470202,1185.393631,41.124156,15.437394,49.038841,219.967230,53.950931,112.397987,166.348918,25.717630,180.451421,286.722889,216.062022,31.205112,57.037557,1.686608,496.760083,310.770465
R2S2_TRAIN_4C126FF313FE,4223.532095,400.543749,389.989567,12776.033453,1184.909950,46.970970,24.870560,47.971617,219.974075,52.748433,117.374718,170.123151,25.084136,140.432528,292.494442,181.748096,32.178904,57.130290,1.662626,504.442645,317.882551
R2S2_TRAIN_271682F8772A,4242.837891,392.533592,380.816515,10468.491538,1186.307677,39.157895,10.340360,47.318849,219.986239,57.077848,105.675805,162.753654,26.138640,157.055353,294.703292,192.651183,32.769758,57.502984,1.651033,500.492887,316.172496
R2S2_TRAIN_A16099C69BAC,4240.773071,399.858844,385.048052,12568.206163,1180.967528,44.937500,12.328170,48.227669,219.976399,50.397134,118.091262,168.488396,24.348667,147.898710,282.150076,214.923781,34.414121,57.691034,1.651402,506.480010,311.511294
R2S2_TRAIN_D5D9B757A0A7,4143.899717,398.392509,387.869409,8650.308720,1184.478555,42.006535,11.473739,47.598852,219.946099,51.022772,116.871409,167.894181,24.280318,173.854370,285.825085,176.106826,33.117280,57.314037,1.661500,503.259205,309.339710
R2S2_TRAIN_02FC739E9844,4090.991279,393.350030,382.286130,10285.460772,1185.972838,42.514632,9.652388,48.924514,219.935825,47.970299,117.364505,165.334804,24.386081,143.960342,280.828944,165.635227,31.515967,57.140832,1.669213,505.865760,313.245110
R2S2_TRAIN_3C913C10CC06,4119.802241,392.984451,378.655238,7115.717062,1201.268571,40.375000,4.786604,49.479246,219.966652,56.945310,99.950566,156.895876,26.483668,138.828338,291.741413,232.212973,32.123310,57.845877,1.640953,494.520342,304.750418
R2S2_TRAIN_CB99430E61AA,4330.617162,405.510873,394.035291,13897.790897,1199.450140,47.345054,11.167122,48.890528,219.995266,55.426703,117.485011,172.911714,24.656168,141.931961,288.089191,195.569702,34.507465,57.155517,1.686741,502.500202,312.902110
R2S2_TRAIN_997086C55E06,4086.222315,400.678391,381.384508,8084.005198,1186.129788,41.625000,9.286375,49.566754,219.984162,55.384888,106.740976,162.125865,25.287187,133.948936,284.886402,172.923672,31.535388,57.240607,1.663283,500.509271,316.360607
R2S2_TRAIN_C2B64E1A9C00,4170.125286,345.825756,370.418273,4123.180332,1186.515391,41.062500,3.367278,49.913383,220.026297,54.948328,101.046164,155.994492,26.326326,149.712470,284.921184,202.981623,31.125141,57.783080,1.649800,490.004020,304.120377
R2S2_TRAIN_6C159CE567AD,4172.930725,388.626909,374.632520,8035.215144,1183.218254,38.935333,13.865137,48.556639,219.988183,48.384323,106.475739,154.860062,26.289945,152.471049,288.017931,188.042400,32.005042,56.391539,1.666168,503.837036,312.798949
R2S2_TRAIN_21C9CBBA1A61,4240.332007,399.468220,385.600833,10545.582611,1193.449906,42.062500,7.041708,48.759429,219.935165,56.188181,107.688464,163.876645,25.935660,148.202390,293.445398,192.358461,33.242210,57.307909,1.668283,499.967907,311.158817
R2S2_TRAIN_324D4898A9CC,4144.575527,386.774760,375.985400,13296.339307,1185.851438,42.437500,16.711209,49.570768,219.949905,48.653175,110.045858,158.699033,25.728735,142.632676,288.455923,188.522782,32.957506,57.281667,1.653752,504.180251,319.901587
R2S2_TRAIN_59D881914C23,4229.847233,402.184564,387.977414,12620.025986,1200.378494,44.811786,9.578788,48.525791,219.977951,48.919295,116.800501,165.719796,25.577052,137.506201,289.114336,190.930366,34.414986,57.467208,1.654409,497.190132,317.310619
R2S2_TRAIN_F8DA45AB9DC8,3594.989470,327.477791,364.242713,3976.467527,1200.409911,35.561220,25.894671,48.853202,219.922655,50.831301,93.496464,144.327765,26.100381,179.825747,284.135340,252.724074,30.848939,57.568354,1.654400,515.605313,335.184044
R2S2_TRAIN_CCFC9E97FABD,4270.793469,402.231084,389.930965,13219.943475,1185.071959,41.812500,14.626528,47.513060,219.941826,50.201208,119.729035,169.930243,24.550130,134.841580,285.450180,212.633601,34.501168,57.668955,1.655179,504.443982,326.834651
R2S2_TRAIN_F3349F072957,4152.293313,397.116186,386.227432,10259.155135,1184.661811,42.375000,23.554110,49.613749,219.972393,48.079386,116.025128,164.104514,24.793974,162.383718,285.747701,225.832201,32.042178,57.016312,1.665886,501.941543,312.978334
R2S2_TRAIN_62CDDB81038D,4224.593229,393.503568,385.673738,11697.309691,1190.238308,41.837303,8.564019,48.537783,216.010156,53.038528,114.105234,167.143762,25.973978,160.204450,291.985261,208.783628,32.535092,57.246074,1.689112,505.224886,315.955245
R2S2_TRAIN_ADAD0714815B,4104.981602,386.594967,379.216470,12451.404790,1183.746686,46.812500,12.868523,48.528414,219.972212,52.689015,102.830870,155.519884,26.185929,132.787555,288.314628,168.897670,34.337113,57.444118,1.652100,506.583642,322.169600
R2S2_TRAIN_80526E3BB303,4208.407200,393.336882,382.101538,9975.481103,1199.380791,42.194307,10.369435,49.016916,219.957846,59.382908,100.787609,160.170517,25.917876,141.582012,290.874113,197.152668,34.391708,57.435253,1.659300,499.937789,309.928494
R2S2_TRAIN_BAABF54083FC,4344.374232,404.140184,392.256969,14617.693661,1184.428252,46.612253,25.166835,46.691652,219.922441,47.043951,120.097300,167.141250,24.820738,147.843003,292.636357,160.774501,34.501644,57.495318,1.655000,516.945074,328.714450
R2S2_TRAIN_F33BED248F02,4100.379648,391.486575,380.408707,3979.584370,1189.365158,37.463336,7.613874,49.049541,219.996745,53.651793,107.178605,160.830398,24.780773,179.288698,281.666539,229.756948,30.906753,57.600418,1.653730,497.990255,309.950447
R2S2_TRAIN_A02C11F555C6,4138.774754,390.625481,377.232038,8566.369066,1189.751058,41.375000,15.784000,47.844494,217.952971,52.688759,112.399055,165.087814,26.103687,202.394108,289.094762,215.724895,31.179752,57.650603,1.650200,508.778748,325.051989
R2S2_TRAIN_9BCAE3F768BE,4232.428978,401.702126,387.710255,8762.151908,1186.456577,42.187500,24.958501,49.573514,219.991914,52.405777,118.019825,170.425602,23.982094,206.750887,288.777183,248.772140,32.954258,57.384993,1.661400,498.297755,307.844206
R2S2_TRAIN_FD1CADC8C6AE,4044.745228,392.936048,381.952438,13124.753147,1184.320806,44.427195,24.887449,48.258841,219.910310,44.790055,116.950730,161.740785,25.079013,172.910320,281.733225,233.025937,32.458215,57.494683,1.661122,514.745399,318.370821
